hits,title,year,authors,key,ee,venue_category
1514,Preliminary evaluation of a new control approach to achieve speed adaptation in robotic transfemoral prostheses.,2014,Tommaso Lenzi & Levi J. Hargrove & Jonathon W. Sensinger,conf/iros/LenziHS14,https://doi.org/10.1109/IROS.2014.6942836,Robotics
1515,Adaptive force/velocity control for multi-robot cooperative manipulation under uncertain kinematic parameters.,2013,Sebastian Erhart & Sandra Hirche,conf/iros/ErhartH13,https://doi.org/10.1109/IROS.2013.6696369,Robotics
1516,Adaptive Robot Body Learning and Estimation Through Predictive Coding.,2018,Pablo Lanillos & Gordon Cheng,conf/iros/LanillosC18,https://doi.org/10.1109/IROS.2018.8593684,Robotics
1517,A Registration-aided Domain Adaptation Network for 3D Point Cloud Based Place Recognition.,2021,Zhijian Qiao & Hanjiang Hu & Weiang Shi & Siyuan Chen & Zhe Liu 0022 & Hesheng Wang 0001,conf/iros/QiaoHSCLW21,https://doi.org/10.1109/IROS51168.2021.9635878,Robotics
1518,Hybrid Approach for Stabilizing Large Time Delays in Cooperative Adaptive Cruise Control with Reduced Performance Penalties.,2022,Kuei-Fang Hsueh & Ayleen Farnood & Mohammad Al Janaideh & Deepa Kundur,conf/iros/HsuehFJK22,https://doi.org/10.1109/IROS47612.2022.9981245,Robotics
1519,Multi-robot path planning for budgeted active perception with self-organising maps.,2016,Graeme Best & Jan Faigl & Robert Fitch,conf/iros/BestFF16,https://doi.org/10.1109/IROS.2016.7759489,Robotics
1520,Towards a User Adaptive Assistive Robot: Learning from Demonstration Using Navigation Functions.,2021,Xanthi S. Papageorgiou & Athanasios C. Dometios & Costas S. Tzafestas,conf/iros/PapageorgiouDT21,https://doi.org/10.1109/IROS51168.2021.9636200,Robotics
1521,An In-pipe Inspection Module with an Omnidirectional Bent-pipe Self-adaptation Mechanism using a Joint Torque Control.,2019,Atsushi Kakogawa & Shugen Ma,conf/iros/KakogawaM19,https://doi.org/10.1109/IROS40897.2019.8968221,Robotics
1522,High-power; flexible; robust hand: Development of musculoskeletal hand using machined springs and realization of self-weight supporting motion with humanoid.,2017,Shogo Makino & Kento Kawaharazuka & Masaya Kawamura & Yuki Asano & Kei Okada & Masayuki Inaba,conf/iros/MakinoKKAOI17,https://doi.org/10.1109/IROS.2017.8202291,Robotics
1523,Autonomous 6D-docking and manipulation with non-stationary-base using self-reconfigurable modular robots.,2016,Luenin Barrios & Thomas Joseph Collins & Robert Kovac & Wei-Min Shen,conf/iros/BarriosCKS16,https://doi.org/10.1109/IROS.2016.7759451,Robotics
1524,Deriving dexterous; in-hand manipulation primitives for adaptive robot hands.,2017,Minas V. Liarokapis & Aaron M. Dollar,conf/iros/LiarokapisD17a,https://doi.org/10.1109/IROS.2017.8206014,Robotics
1525,Adaptive image-based positioning of RCM mechanisms using angle and distance features.,2015,David Navarro-Alarcon & Hiu Man Yip & Zerui Wang & Yunhui Liu & Weiyang Lin & Peng Li 0019,conf/iros/Navarro-Alarcon15,https://doi.org/10.1109/IROS.2015.7354141,Robotics
1526,Towards a user-adaptive context-aware robotic walker with a pathological gait assessment system: First experimental study.,2017,Georgia Chalvatzaki & Xanthi S. Papageorgiou & Costas S. Tzafestas,conf/iros/ChalvatzakiPT17,https://doi.org/10.1109/IROS.2017.8206388,Robotics
1527,Kitting in the Wild through Online Domain Adaptation.,2018,Massimiliano Mancini & Hakan Karaoguz & Elisa Ricci 0001 & Patric Jensfelt & Barbara Caputo,conf/iros/ManciniK0JC18,https://doi.org/10.1109/IROS.2018.8593862,Robotics
1528,TerraPN: Unstructured Terrain Navigation using Online Self-Supervised Learning.,2022,Adarsh Jagan Sathyamoorthy & Kasun Weerakoon & Tianrui Guan & Jing Liang 0006 & Dinesh Manocha,conf/iros/SathyamoorthyWG22,https://doi.org/10.1109/IROS47612.2022.9981942,Robotics
1529,"""Can ants inspire robots?"" Self-organized decision making in robotic swarms.",2012,Arne Brutschy & Alexander Scheidler & Eliseo Ferrante & Marco Dorigo & Mauro Birattari,conf/iros/BrutschySFDB12,https://doi.org/10.1109/IROS.2012.6386273,Robotics
1530,Design of a collaborative architecture for human-robot assembly tasks.,2017,Ilias El Makrini & Kelly Merckaert & Dirk Lefeber & Bram Vanderborght,conf/iros/MakriniMLV17,https://doi.org/10.1109/IROS.2017.8205971,Robotics
1531,Generating Adaptive Attending Behaviors using User State Classification and Deep Reinforcement Learning.,2018,Yoshiki Kohari & Jun Miura & Shuji Oishi,conf/iros/KohariMO18,https://doi.org/10.1109/IROS.2018.8594427,Robotics
1532,Adaptive Path Following of Snake Robot on Ground with Unknown and Varied Friction Coefficients.,2018,Gang Wang 0024 & Weixin Yang & Yantao Shen 0001 & Haiyan Shao,conf/iros/WangYSS18,https://doi.org/10.1109/IROS.2018.8594466,Robotics
1533,Improving control precision and motion adaptiveness for surgical robot with recurrent neural network.,2017,Yangming Li & Shuai Li 0002 & David E. Caballero & Muneaki Miyasaka & Andrew Lewis & Blake Hannaford,conf/iros/LiLCMLH17,https://doi.org/10.1109/IROS.2017.8206197,Robotics
1534,OmniClimber: An omnidirectional light weight climbing robot with flexibility to adapt to non-flat surfaces.,2012,Mahmoud Tavakoli & Lino Marques & Anibal T. de Almeida,conf/iros/TavakoliMA12,https://doi.org/10.1109/IROS.2012.6385454,Robotics
1535,Adaptive Informative Sampling with Environment Partitioning for Heterogeneous Multi-Robot Systems.,2020,Yunfei Shi & Ning Wang & Jianmin Zheng & Yang Zhang & Sha Yi & Wenhao Luo & Katia P. Sycara,conf/iros/ShiWZZYLS20,https://doi.org/10.1109/IROS45743.2020.9341711,Robotics
1536,Adaptive neighborhood selection for real-time surface normal estimation from organized point cloud data using integral images.,2012,Stefan Holzer & Radu Bogdan Rusu & M. Dixon & Suat Gedikli & Nassir Navab,conf/iros/HolzerRDGN12,https://doi.org/10.1109/IROS.2012.6385999,Robotics
1537,Adaptive Leader-Follower Formation Control and Obstacle Avoidance via Deep Reinforcement Learning.,2019,Yanlin Zhou & Fan Lu & George Pu & Xiyao Ma & Runhan Sun & Hsi-Yuan Chen & Xiaolin Li 0001,conf/iros/ZhouLPMSC019,https://doi.org/10.1109/IROS40897.2019.8967561,Robotics
1538,Robust Outdoor Self-localization In Changing Environments.,2019,Muhammad Haris 0003 & Mathias Franzius & Ute Bauer-Wersing,conf/iros/HarisFB19,https://doi.org/10.1109/IROS40897.2019.8967549,Robotics
1539,3D Printed Single Incision Laparoscopic Manipulator System Adapted to the Required Forces in Laparoscopic Surgery.,2019,Sandra V. Brecht & Matthias Stock & Jens-Uwe Stolzenburg & Tim C. Lueth,conf/iros/BrechtSSL19,https://doi.org/10.1109/IROS40897.2019.8967729,Robotics
1540,Pit30M: A Benchmark for Global Localization in the Age of Self-Driving Cars.,2020,Julieta Martinez & Sasha Doubov & Jack Fan & Ioan Andrei Bârsan & Shenlong Wang & Gellért Máttyus & Raquel Urtasun,conf/iros/MartinezDFBWMU20,https://doi.org/10.1109/IROS45743.2020.9340924,Robotics
1541,Interactive Trajectory Adaptation through Force-guided Bayesian Optimization.,2019,Leonel Dario Rozo,conf/iros/Rozo19,https://doi.org/10.1109/IROS40897.2019.8968571,Robotics
1542,A 3T2R parallel and partially decoupled kinematic architecture.,2013,Matteo Malosio & Simone Pio Negri & Nicola Pedrocchi & Federico Vicentini & Lorenzo Molinari Tosatti,conf/iros/MalosioNPVT13,https://doi.org/10.1109/IROS.2013.6696389,Robotics
1543,A neural dynamics architecture for grasping that integrates perception and movement generation and enables on-line updating.,2014,Guido Knips & Stephan K. U. Zibner & Hendrik Reimann & Irina Popova & Gregor Schöner,conf/iros/KnipsZRPS14,https://doi.org/10.1109/IROS.2014.6942627,Robotics
1544,Safe adaptation in multiagent competition.,2022,Macheng Shen & Jonathan P. How,conf/iros/ShenH22,https://doi.org/10.1109/IROS47612.2022.9981763,Robotics
1545,Unified preview control for humanoid postural stability and upper-limb interaction adaptation.,2012,Aurélien Ibanez & Philippe Bidaud & Vincent Padois,conf/iros/IbanezBP12,https://doi.org/10.1109/IROS.2012.6385948,Robotics
1546,Place recognition and self-localization in interior hallways by indoor mobile robots: A signature-based cascaded filtering framework.,2014,Khalil Mustafa Ahmad Yousef & Johnny Park & Avinash C. Kak,conf/iros/YousefPK14,https://doi.org/10.1109/IROS.2014.6943271,Robotics
1547,Collaborative manipulation and transport of passive pieces using the self-reconfigurable modular robots roombots.,2013,Stéphane Bonardi & Massimo Vespignani & Rico Moeckel & Auke Jan Ijspeert,conf/iros/BonardiVMI13,https://doi.org/10.1109/IROS.2013.6696694,Robotics
1548,Using semantic fields to model dynamic spatial relations in a robot architecture for natural language instruction of service robots.,2013,Juan Fasola & Maja J. Mataric,conf/iros/FasolaM13,https://doi.org/10.1109/IROS.2013.6696345,Robotics
1549,Adaptive Model Predictive Control for High-Accuracy Trajectory Tracking in Changing Conditions.,2018,Karime Pereida & Angela P. Schoellig,conf/iros/PereidaS18,https://doi.org/10.1109/IROS.2018.8594267,Robotics
1550,Soft-NeuroAdapt: A 3-DOF neuro-adaptive patient pose correction system for frameless and maskless cancer radiotherapy.,2017,Olalekan P. Ogunmolu & Adwait Kulkarni & Yonas Tadesse & Xuejun Gu & Steve B. Jiang & Nicholas R. Gans,conf/iros/OgunmoluKTGJG17,https://doi.org/10.1109/IROS.2017.8206211,Robotics
1551,In-flight range optimization of multicopters using multivariable extremum seeking with adaptive step size.,2020,Xiangyu Wu & Mark W. Mueller,conf/iros/WuM20,https://doi.org/10.1109/IROS45743.2020.9340762,Robotics
1552,Bootstrapped Self-Supervised Training with Monocular Video for Semantic Segmentation and Depth Estimation.,2021,Yihao Zhang & John J. Leonard,conf/iros/ZhangL21,https://doi.org/10.1109/IROS51168.2021.9636330,Robotics
1553,Adaptive Modality Selection Algorithm in Robot-Assisted Cognitive Training.,2018,Aleksandar Taranovic & Aleksandar Jevtic & Carme Torras,conf/iros/TaranovicJT18,https://doi.org/10.1109/IROS.2018.8593730,Robotics
1554,Adaptive under-actuated anthropomorphic hand: ISR-SoftHand.,2014,Mahmoud Tavakoli & Anibal T. de Almeida,conf/iros/TavakoliA14,https://doi.org/10.1109/IROS.2014.6942773,Robotics
1555,A learning from demonstration system architecture for robots learning social group recreational activities.,2016,Wing-Yue Geoffrey Louie & Goldie Nejat,conf/iros/LouieN16,https://doi.org/10.1109/IROS.2016.7759144,Robotics
1556,Deformation Capture via Self-Sensing Capacitive Arrays (Video).,2018,Oliver Glauser & Daniele Panozzo & Otmar Hilliges & Olga Sorkine-Hornung,conf/iros/GlauserPHS18,https://doi.org/10.1109/IROS.2018.8594203,Robotics
1557,Mobile robot control on uneven and slippery ground: An adaptive approach based on a multi-model observer.,2012,Roland Lenain & Benoît Thuilot,conf/iros/LenainT12,https://doi.org/10.1109/IROS.2012.6385533,Robotics
1558,Self-calibrated dense 3D sensor using multiple cross line-lasers based on light sectioning method and visual odometry.,2021,Genki Nagamatsu & Jun Takamatsu & Takafumi Iwaguchi & Diego Thomas & Hiroshi Kawasaki,conf/iros/NagamatsuTITK21,https://doi.org/10.1109/IROS51168.2021.9636505,Robotics
1559,Neural Control with an Artificial Hormone System for Energy-Efficient Compliant Terrain Locomotion and Adaptation of Walking Robots.,2019,Jettanan Homchanthanakul & Potiwat Ngamkajornwiwat & Pitiwut Teerakittikul & Poramate Manoonpong,conf/iros/Homchanthanakul19,https://doi.org/10.1109/IROS40897.2019.8968580,Robotics
1560,Tidying Deep Saliency Prediction Architectures.,2020,Navyasri Reddy & Samyak Jain & Pradeep Yarlagadda & Vineet Gandhi,conf/iros/ReddyJYG20,https://doi.org/10.1109/IROS45743.2020.9341574,Robotics
1561,Cognitive Robotic Architecture for Semi-Autonomous Execution of Manipulation Tasks in a Surgical Environment.,2019,Giacomo De Rossi & Marco Minelli & Alessio Sozzi & Nicola Piccinelli & Federica Ferraguti & Francesco Setti & Marcello Bonfè & Cristian Secchi & Riccardo Muradore,conf/iros/RossiMSPFSBSM19,https://doi.org/10.1109/IROS40897.2019.8967667,Robotics
1562,Adaptive perception: Learning from sensory predictions to extract object shape with a biomimetic fingertip.,2017,Uriel Martinez-Hernandez & Tony J. Prescott,conf/iros/Martinez-Hernandez17,https://doi.org/10.1109/IROS.2017.8206590,Robotics
1563,Volumetric Tree*: Adaptive Sparse Graph for Effective Exploration of Homotopy Classes.,2019,Donghyuk Kim & Mincheul Kang & Sung-Eui Yoon,conf/iros/KimKY19,https://doi.org/10.1109/IROS40897.2019.8967728,Robotics
1564,Design and architecture of a series elastic snake robot.,2014,David Rollinson & Yigit Bilgen & Ben Brown & Florian Enner & Steven Ford & Curtis Layton & Justine Rembisz & Michael Schwerin & Andrew Willig & Pras Velagapudi & Howie Choset,conf/iros/RollinsonBBEFLRSWVC14,https://doi.org/10.1109/IROS.2014.6943219,Robotics
1565,Single-Grasp; Model-Free Object Classification using a Hyper-Adaptive Hand; Google Soli; and Tactile Sensors.,2018,Zak Flintoff & Bruno Johnston & Minas V. Liarokapis,conf/iros/FlintoffJL18,https://doi.org/10.1109/IROS.2018.8594166,Robotics
1566,A Safety-Aware Architecture for Task Scheduling and Execution for Human-Robot Collaboration.,2021,Andrea Pupa & Cristian Secchi,conf/iros/PupaS21,https://doi.org/10.1109/IROS51168.2021.9636855,Robotics
1567,Reactive phase and task space adaptation for robust motion execution.,2014,Peter Englert & Marc Toussaint,conf/iros/EnglertT14,https://doi.org/10.1109/IROS.2014.6942548,Robotics
1568,Human guided trajectory and impedance adaptation for tele-operated physical assistance.,2021,Guillaume Gourmelen & Benjamin Navarro & Andrea Cherubini & Gowrishankar Ganesh,conf/iros/GourmelenNCG21,https://doi.org/10.1109/IROS51168.2021.9636418,Robotics
1569,Learning Feature Decomposition for Domain Adaptive Monocular Depth Estimation.,2022,Shao-Yuan Lo & Wei Wang & Jim Thomas 0001 & Jingjing Zheng & Vishal M. Patel & Cheng-Hao Kuo,conf/iros/LoW0ZPK22,https://doi.org/10.1109/IROS47612.2022.9981342,Robotics
1570,Self-supervised 3D Shape and Viewpoint Estimation from Single Images for Robotics.,2019,Oier Mees & Maxim Tatarchenko & Thomas Brox & Wolfram Burgard,conf/iros/MeesTBB19,https://doi.org/10.1109/IROS40897.2019.8967916,Robotics
1571,On CAD Informed Adaptive Robotic Assembly.,2022,Yotto Koga & Heather Kerrick & Sachin Chitta,conf/iros/KogaKC22,https://doi.org/10.1109/IROS47612.2022.9982242,Robotics
1572,Detecting Grasp Phases and Adaption of Object-Hand Interaction Forces of a Soft Humanoid Hand Based on Tactile Feedback.,2021,Pascal Weiner & Felix Hundhausen & Raphael Grimm & Tamim Asfour,conf/iros/WeinerHGA21,https://doi.org/10.1109/IROS51168.2021.9636484,Robotics
1573,Adaptive 3D pose computation of suturing needle using constraints from static monocular image feedback.,2016,Fangxun Zhong & David Navarro-Alarcon & Zerui Wang & Yunhui Liu & Tianxue Zhang & Hiu Man Yip & Hesheng Wang 0001,conf/iros/ZhongNWLZYW16,https://doi.org/10.1109/IROS.2016.7759812,Robotics
1574,Adaptive Vision-Based Control for Rope-Climbing Robot Manipulator.,2019,Guangli Sun & Xiang Li 0009 & Peng Li 0019 & Linzhu Yue & Zhen Yu & Yang Zhou & Yun-Hui Liu,conf/iros/SunLLYYZL19,https://doi.org/10.1109/IROS40897.2019.8967976,Robotics
1575,Adaptive Trajectory Planning and optimization at Limits of Handling.,2019,Lars J. Svensson & Monimoy Bujarbaruah & Nitin R. Kapania & Martin Törngren,conf/iros/SvenssonBKT19,https://doi.org/10.1109/IROS40897.2019.8967679,Robotics
1576,A Sliding Mode Control Architecture for Human-Manipulator Cooperative Surface Treatment Tasks.,2018,Luis Gracia & J. Ernesto Solanes & Pau Muñoz-Benavent & Jaime Valls Miró & Carlos Pérez-Vidal & Josep Tornero,conf/iros/GraciaSMMPT18,https://doi.org/10.1109/IROS.2018.8593444,Robotics
1577,Adaptive repetitive visual-servo control of a low-flying unmanned aerial vehicle with an uncalibrated high-flying camera.,2016,Dejun Guo & Woosoon Yim & Kam K. Leang,conf/iros/GuoYL16,https://doi.org/10.1109/IROS.2016.7759627,Robotics
1578,3D Coating Self-Assembly for Modular Robotic Scaffolds.,2020,Pierre Thalamy & Benoît Piranda & Julien Bourgeois,conf/iros/ThalamyPB20,https://doi.org/10.1109/IROS45743.2020.9341324,Robotics
1579,A Self-Biasing Shape Memory Alloy Gripper for Lightweight Applications.,2021,Sean Thomas & Gabriel Maquignaz & Adrien Thabuis & Yves Perriard,conf/iros/ThomasMTP21,https://doi.org/10.1109/IROS51168.2021.9636155,Robotics
1580,Experimental validation of a new adaptive control scheme for quadrotors MAVs.,2013,Gianluca Antonelli & Elisabetta Cataldi & Paolo Robuffo Giordano & Stefano Chiaverini & Antonio Franchi,conf/iros/AntonelliCGCF13,https://doi.org/10.1109/IROS.2013.6696699,Robotics
1581,DIJE: Dense Image Jacobian Estimation for Robust Robotic Self-Recognition and Visual Servoing.,2022,Yasunori Toshimitsu & Kento Kawaharazuka & Akihiro Miki & Kei Okada & Masayuki Inaba,conf/iros/ToshimitsuKMOI22,https://doi.org/10.1109/IROS47612.2022.9981868,Robotics
1582,Spatially targeted communication and self-assembly.,2012,Nithin Mathews & Anders Lyhne Christensen & Rehan O'Grady & Marco Dorigo,conf/iros/MathewsCOD12,https://doi.org/10.1109/IROS.2012.6386285,Robotics
1583,Exploiting linearity in dynamics solvers for the design of composable robotic manipulation architectures.,2019,Sven Schneider 0002 & Herman Bruyninckx,conf/iros/0002B19,https://doi.org/10.1109/IROS40897.2019.8968500,Robotics
1584,DiGNet: Learning Scalable Self-Driving Policies for Generic Traffic Scenarios with Graph Neural Networks.,2021,Peide Cai & Hengli Wang & Yuxiang Sun & Ming Liu 0001,conf/iros/CaiWS021,https://doi.org/10.1109/IROS51168.2021.9636376,Robotics
1585,Towards an Adaptive-Compliance Aerial Manipulator for Contact- Based Interaction.,2018,Salua Hamaza & Ioannis Georgilas & Thomas Richardson 0002,conf/iros/HamazaGR18,https://doi.org/10.1109/IROS.2018.8593576,Robotics
1586,Adaptive Neural Admittance Control for Collision Avoidance in Human-Robot Collaborative Tasks.,2019,Xinbo Yu & Wei He 0001 & Chengqian Xue & Bin Li 0078 & Long Cheng 0001 & Chenguang Yang,conf/iros/YuHXLCY19,https://doi.org/10.1109/IROS40897.2019.8967720,Robotics
1587,Adaptive walking load control for training physical strength using cane-type robot.,2017,Shunki Itadera & Yasuhisa Hasegawa & Toshio Fukuda & Masanori Tanimoto & Izumi Kondo,conf/iros/ItaderaHFTK17,https://doi.org/10.1109/IROS.2017.8202202,Robotics
1588,Dual-space adaptive control of redundantly actuated cable-driven parallel robots.,2013,Johann Lamaury & Marc Gouttefarde & Ahmed Chemori & Pierre-Elie Herve,conf/iros/LamauryGCH13,https://doi.org/10.1109/IROS.2013.6697060,Robotics
1589,A paced shared-control teleoperated architecture for supervised automation of multilateral surgical tasks.,2015,Kamran Shamaei & Yuhang Che & Adithyavairavan Murali & Siddarth Sen & Sachin Patil & Ken Goldberg & Allison M. Okamura,conf/iros/ShamaeiCMSPGO15,https://doi.org/10.1109/IROS.2015.7353556,Robotics
1590,Optical flow for self-supervised learning of obstacle appearance.,2015,Hann Woei Ho & Christophe De Wagter & B. D. W. Remes & Guido C. H. E. de Croon,conf/iros/HoWRC15,https://doi.org/10.1109/IROS.2015.7353805,Robotics
1591,COINet: Adaptive Segmentation with Co-Interactive Network for Autonomous Driving.,2021,Jie Liu & Xiaoqing Guo & Baopu Li & Yixuan Yuan,conf/iros/LiuGLY21,https://doi.org/10.1109/IROS51168.2021.9636111,Robotics
1592,Adaptive Reliable Shortest Path in Gaussian Process Regulated Environments.,2020,Xuejie Hou & Hongliang Guo & Yucheng Zhang,conf/iros/HouGZ20,https://doi.org/10.1109/IROS45743.2020.9341736,Robotics
1593,Adaptive synergies: An approach to the design of under-actuated robotic hands.,2012,Giorgio Grioli & Manuel G. Catalano & Emanuele Silvestro & Simone Tono & Antonio Bicchi,conf/iros/GrioliCSTB12,https://doi.org/10.1109/IROS.2012.6385881,Robotics
1594,Stability and performance analysis of three-channel teleoperation control architectures for medical applications.,2013,Abdulrahman Albakri & Chao Liu 0003 & Philippe Poignet,conf/iros/Albakri0P13,https://doi.org/10.1109/IROS.2013.6696391,Robotics
1595,Iterative Program Synthesis for Adaptable Social Navigation.,2021,Jarrett Holtz & Simon Andrews & Arjun Guha & Joydeep Biswas,conf/iros/HoltzAGB21,https://doi.org/10.1109/IROS51168.2021.9636540,Robotics
1596,Feature Space Decomposition for effective robot adaptation.,2015,Chi Zhang & Hao Zhang 0011 & Lynne E. Parker,conf/iros/ZhangZP15,https://doi.org/10.1109/IROS.2015.7353410,Robotics
1597,Magnetic-Needle-Assisted Micromanipulation of Dynamically Self-Assembled Magnetic Droplets for Cargo Transportation.,2019,Qianqian Wang & Xingzhou Du & Fengtong Ji & Li Zhang 0010,conf/iros/WangDJZ19,https://doi.org/10.1109/IROS40897.2019.8967848,Robotics
1598,Self-supervised online learning of appearance for 3D tracking.,2017,Bhoram Lee & Daniel D. Lee,conf/iros/LeeL17,https://doi.org/10.1109/IROS.2017.8206373,Robotics
1599,DeepLiDARFlow: A Deep Learning Architecture For Scene Flow Estimation Using Monocular Camera and Sparse LiDAR.,2020,Rishav & Ramy Battrawy & René Schuster & Oliver Wasenmüller & Didier Stricker,conf/iros/RishavBSWS20,https://doi.org/10.1109/IROS45743.2020.9341077,Robotics
1600,Low-rank forward models: A path to the self-organization of visuo-motor systems.,2015,Ângelo Cardoso & Ricardo Ferreira 0002 & Ricardo Santos 0003 & Alexandre Bernardino,conf/iros/CardosoFSB15,https://doi.org/10.1109/IROS.2015.7353571,Robotics
1601,Adaptive collision-limitation behavior for an assistive manipulator.,2013,Martin F. Stoelen & Virginia Fernández de Tejada & Juan G. Victores & Alberto Jardón Huete & Fabio Bonsignorio & Carlos Balaguer,conf/iros/StoelenTVHBB13,https://doi.org/10.1109/IROS.2013.6696494,Robotics
1602,Towards autonomous robotic skin spatial calibration: A framework based on vision and self-touch.,2017,Alessandro Albini & Simone Denei & Giorgio Cannata,conf/iros/AlbiniDC17,https://doi.org/10.1109/IROS.2017.8202151,Robotics
1603,Trajectory design and control of edge-landing walking of a humanoid for higher adaptability to rough terrain.,2012,Koichi Nishiwaki & Satoshi Kagami,conf/iros/NishiwakiK12,https://doi.org/10.1109/IROS.2012.6386056,Robotics
1604,Combining spiking motor primitives with a behaviour-based architecture to model locomotion for six-legged robots.,2019,Juan Camilo Vasquez Tieck & Jacqueline Rutschke & Jacques Kaiser & Martin Schulze & Timothee Buettner & Daniel Reichard & Arne Roennau & Rüdiger Dillmann,conf/iros/TieckRKSBRRD19,https://doi.org/10.1109/IROS40897.2019.8968128,Robotics
1605,Brain machine interface using portable Near-InfraRed spectroscopy - Improvement of classification performance based on ICA analysis and self-proliferating LVQ.,2013,Tomotaka Ito & Hideki Akiyama & Tokihisa Hirano,conf/iros/ItoAH13,https://doi.org/10.1109/IROS.2013.6696450,Robotics
1606,Modeling and Control of PANTHERA Self-Reconfigurable Pavement Sweeping Robot under Actuator Constraints.,2021,Madan Mohan Rayguru & Mohan Rajesh Elara & Abdullah Aamir Hayat & Balakrishnan Ramalingam & Spandan Roy,conf/iros/RayguruEHRR21,https://doi.org/10.1109/IROS51168.2021.9635841,Robotics
1607,Adaptive collision checking for continuous robot motions within motion constraints.,2013,Jinsung Kwon & Oussama Khatib,conf/iros/KwonK13,https://doi.org/10.1109/IROS.2013.6697133,Robotics
1608,"Adaptive Admittance Control in Task-Priority Framework for Contact Force Control in Autonomous Underwater Floating Manipulation* This work is part of a project titled ""Force/position control system to enable compliant manipulation from a floating I-AUV""; which received funding from the European Union's Horizon 2020 research and innovation programme; under the Marie Sklodowska-Curie grant agreement no. 750063.",2018,Patryk Cieslak & Pere Ridao,conf/iros/CieslakR18,https://doi.org/10.1109/IROS.2018.8593542,Robotics
1609,Motion primitives for path following with a self-assembled robotic swimmer.,2012,Carlos Orduno & Aaron T. Becker & Timothy Bretl,conf/iros/OrdunoBB12,https://doi.org/10.1109/IROS.2012.6385734,Robotics
1610,On Explainability and Sensor-Adaptability of a Robot Tactile Texture Representation Using a Two-Stage Recurrent Networks.,2021,Ruihan Gao & Tian Tian & Zhiping Lin & Yan Wu 0002,conf/iros/GaoTLW21,https://doi.org/10.1109/IROS51168.2021.9636380,Robotics
1611,Adaptive Coverage Path Planning for Efficient Exploration of Unknown Environments.,2022,Amanda Bouman & Joshua Ott & Sung-Kyun Kim & Kenny Chen & Mykel J. Kochenderfer & Brett Thomas Lopez & Ali-akbar Agha-mohammadi & Joel Burdick,conf/iros/BoumanOKCKLAB22,https://doi.org/10.1109/IROS47612.2022.9982287,Robotics
1612,Model-Free; Vision-Based Object Identification and Contact Force Estimation with a Hyper-Adaptive Robotic Gripper.,2020,Waris Hasan & Lucas Gerez & Minas V. Liarokapis,conf/iros/HasanGL20,https://doi.org/10.1109/IROS45743.2020.9340952,Robotics
1613,An Adaptive Robotic Gripper with L-Shape Fingers for Peg-in-Hole Tasks.,2018,Kaidi Nie & Weiwei Wan & Kensuke Harada,conf/iros/NieWH18,https://doi.org/10.1109/IROS.2018.8594370,Robotics
1614,Adaptations of omnidirectional driving gears to practical purposes.,2013,Kenjiro Tadakuma & Riichiro Tadakuma & Minoru Takagi & Kyohei Ioka & Gaku Matsui & Kenichi Komura & Erick Fernando Moya Arimie & Takahiro Akaike & Yuichi Tsumaki,conf/iros/TadakumaTTIMKAAT13,https://doi.org/10.1109/IROS.2013.6696641,Robotics
1615,Knowledge Transfer across Imaging Modalities Via Simultaneous Learning of Adaptive Autoencoders for High-Fidelity Mobile Robot Vision.,2021,Md Mahmudur Rahman 0005 & Tauhidur Rahman & Donghyun Kim & Mohammad Arif Ul Alam,conf/iros/RahmanRKA21,https://doi.org/10.1109/IROS51168.2021.9636360,Robotics
1616,Meta Preference Learning for Fast User Adaptation in Human-Supervisory Multi-Robot Deployments.,2021,Chao Huang 0027 & Wenhao Luo & Rui Liu,conf/iros/HuangLL21,https://doi.org/10.1109/IROS51168.2021.9636515,Robotics
1617,Adaptation of quadruped gaits using surface classification and gait optimization.,2013,Jeong-Jung Kim & Ju-Jang Lee,conf/iros/KimL13,https://doi.org/10.1109/IROS.2013.6696430,Robotics
1618,Self-Supervised Optical Flow with Spiking Neural Networks and Event Based Cameras.,2021,Kenneth Chaney & Artemis Panagopoulou & Chankyu Lee & Kaushik Roy 0001 & Kostas Daniilidis,conf/iros/ChaneyPL0D21,https://doi.org/10.1109/IROS51168.2021.9635975,Robotics
1619,Design of a nonlinear adaptive natural oscillator: Towards natural dynamics exploitation in cyclic tasks.,2016,Rezvan Nasiri & Mahdi Khoramshahi & Majid Nili Ahmadabadi,conf/iros/NasiriKA16,https://doi.org/10.1109/IROS.2016.7759538,Robotics
1620,A Self-Tuning Impedance Controller for Autonomous Robotic Manipulation.,2018,Pietro Balatti & Dimitrios Kanoulas & Giuseppe Francesco Rigano & Luca Muratore & Nikos G. Tsagarakis & Arash Ajoudani,conf/iros/BalattiKRMTA18,https://doi.org/10.1109/IROS.2018.8593860,Robotics
1621,Origami Robot Self-folding by Magnetic Induction.,2022,Jialun Liu & Xiao Chen & Quentin Lahondes & Kaan Esendag & Dana D. Damian & Shuhei Miyashita,conf/iros/LiuCLEDM22,https://doi.org/10.1109/IROS47612.2022.9981604,Robotics
1622,SLAM-Supported Self-Training for 6D Object Pose Estimation.,2022,Ziqi Lu & Yihao Zhang & Kevin J. Doherty 0001 & Odin Severinsen & Ethan Yang & John J. Leonard,conf/iros/LuZ0SYL22,https://doi.org/10.1109/IROS47612.2022.9981145,Robotics
